clase	archivo	linea	palabras	sugerencia	texto
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	573	26	¿PANTALLA?	Probablemente es el mismo elemento con la metadata escrita distinto. Sugerencia: conservar «\(keep.rawTitle)» (\(keepDescription)) y eliminar el resto, o unificar la metadata si prefieres quedarte con ambos.
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	575	18	¿PANTALLA?	Podrían ser versiones distintas. Sugerencia: revisar antes de eliminar. Si resultan ser la misma, conservar «\(keep.rawTitle)» (\(keepDescription)).
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	588	11	¿PANTALLA?	 El artista que más se usa en tu biblioteca es «\(canonical)».
	studio/AuraStudio/Sources/AuraStudio/Services/SyncMarker.swift	25	4	¿PANTALLA?	.aura/sync-pending.json
	studio/AuraStudio/Sources/AuraStudio/Services/SyncMarker.swift	69	4	¿PANTALLA?	.rockbox/aura/aura.cfg
	studio/AuraStudio/Sources/AuraStudio/Services/SyncMarker.swift	158	2	¿PANTALLA?	\(key) \(value)
	studio/AuraStudio/Sources/AuraStudio/Services/TMDBClient.swift	78	2	¿PANTALLA?	\(code)-\(region)
	studio/AuraStudio/Sources/AuraStudio/Services/TMDBClient.swift	101	2	¿PANTALLA?	search/movie
	studio/AuraStudio/Sources/AuraStudio/Services/TMDBClient.swift	108	2	¿PANTALLA?	search/tv
	studio/AuraStudio/Sources/AuraStudio/Services/TMDBClient.swift	114	4	¿PANTALLA?	tv/\(id)/external_ids
	studio/AuraStudio/Sources/AuraStudio/Services/TMDBClient.swift	137	2	¿PANTALLA?	User-Agent
	studio/AuraStudio/Sources/AuraStudio/Services/ThemeInstaller.swift	14	9	¿PANTALLA?	No hay un iPod montado en una ruta válida.
	studio/AuraStudio/Sources/AuraStudio/Services/ThemeInstaller.swift	16	8	¿PANTALLA?	"\""\(id)\"" no es un id válido de tema."
	studio/AuraStudio/Sources/AuraStudio/Services/ThemeInstaller.swift	20	11	¿PANTALLA?	Ya hay otra operación escribiendo en el iPod -- espera a que termine.
	studio/AuraStudio/Sources/AuraStudio/Services/ThemeInstaller.swift	22	9	¿PANTALLA?	No se pudo copiar el tema al iPod: \(reason).
	studio/AuraStudio/Sources/AuraStudio/Services/ThemeInstaller.swift	24	11	¿PANTALLA?	"\""Aura\"" es el tema integrado del firmware -- no se puede eliminar."
	studio/AuraStudio/Sources/AuraStudio/Services/ThemeInstaller.swift	40	3	¿PANTALLA?	.rockbox/aura/themes
	studio/AuraStudio/Sources/AuraStudio/Services/ThemeInstaller.swift	41	4	¿PANTALLA?	.rockbox/aura/aura.cfg
	studio/AuraStudio/Sources/AuraStudio/Services/ThemeInstaller.swift	108	11	¿PANTALLA?	no se encontró theme.cfg en \(manifest.id)/ después de copiar
	studio/AuraStudio/Sources/AuraStudio/Services/ThemeInstaller.swift	215	3	¿PANTALLA?	código \(finished.terminationStatus)
	studio/AuraStudio/Sources/AuraStudio/Services/ThemePackager.swift	11	9	¿PANTALLA?	No se encontró \(file) en la carpeta de origen.
	studio/AuraStudio/Sources/AuraStudio/Services/ThemePackager.swift	13	8	¿PANTALLA?	La carpeta de origen no tiene icons/masks/.
	studio/AuraStudio/Sources/AuraStudio/Services/ThemePackager.swift	15	7	¿PANTALLA?	No se pudo escribir el paquete: \(reason).
	studio/AuraStudio/Sources/AuraStudio/Services/ThemePackager.swift	45	3	¿PANTALLA?	a26-\(role)-\(px).fnt
	studio/AuraStudio/Sources/AuraStudio/Services/ThemePackager.swift	50	2	¿PANTALLA?	\(role).fnt
	studio/AuraStudio/Sources/AuraStudio/Services/ThemePackager.swift	53	2	¿PANTALLA?	icons/masks
	studio/AuraStudio/Sources/AuraStudio/Services/ThemePackager.swift	57	2	¿PANTALLA?	icons/masks
	studio/AuraStudio/Sources/AuraStudio/Services/ThemePackager.swift	59	2	¿PANTALLA?	icons/light
	studio/AuraStudio/Sources/AuraStudio/Services/ThemePackager.swift	60	2	¿PANTALLA?	icons/light
	studio/AuraStudio/Sources/AuraStudio/Services/ThemePackager.swift	61	2	¿PANTALLA?	icons/dark
	studio/AuraStudio/Sources/AuraStudio/Services/ThemePackager.swift	62	2	¿PANTALLA?	icons/dark
	studio/AuraStudio/Sources/AuraStudio/Services/ThemePackager.swift	63	3	¿PANTALLA?	icons/aura/backgrounds
	studio/AuraStudio/Sources/AuraStudio/Services/ThemePackager.swift	65	4	¿PANTALLA?	icons/aura/tile-icons
	studio/AuraStudio/Sources/AuraStudio/Services/ThemeValidator.swift	18	6	¿PANTALLA?	Falta theme.cfg en el paquete.
	studio/AuraStudio/Sources/AuraStudio/Services/ThemeValidator.swift	20	10	¿PANTALLA?	theme.cfg no se pudo leer, o no declara theme_format.
	studio/AuraStudio/Sources/AuraStudio/Services/ThemeValidator.swift	22	13	¿PANTALLA?	"\""\(id)\"" no es un id valido de tema (theme_id en theme.cfg)."
	studio/AuraStudio/Sources/AuraStudio/Services/ThemeValidator.swift	24	16	¿PANTALLA?	Este tema requiere el formato \(found); el firmware instalado en el iPod soporta hasta el \(supported).
	studio/AuraStudio/Sources/AuraStudio/Services/ThemeValidator.swift	26	8	¿PANTALLA?	Faltan fuentes en el paquete: \(roles.joined(separator: 
	studio/AuraStudio/Sources/AuraStudio/Services/ThemeValidator.swift	28	11	¿PANTALLA?	Faltan mascaras de icono: el paquete trae \(found), se necesitan \(required).
	studio/AuraStudio/Sources/AuraStudio/Services/ThemeValidator.swift	74	2	¿PANTALLA?	\(role).fnt
	studio/AuraStudio/Sources/AuraStudio/Services/ThemeValidator.swift	80	2	¿PANTALLA?	icons/masks
	studio/AuraStudio/Sources/AuraStudio/Services/USBDeviceIdentity.swift	138	3	¿PANTALLA?	USB Vendor Name
	studio/AuraStudio/Sources/AuraStudio/Services/USBDeviceIdentity.swift	139	3	¿PANTALLA?	USB Product Name
	studio/AuraStudio/Sources/AuraStudio/Services/USBDeviceIdentity.swift	140	3	¿PANTALLA?	USB Serial Number
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	180	6	¿PANTALLA?	mks5lboot descargado no quedó ejecutable
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	184	8	¿PANTALLA?	Instalando \(family.displayName) \(prepared.tag), descargado de GitHub.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	189	10	¿PANTALLA?	\(why) Se instalará la versión incluida en Aura Studio\(versionText).
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	789	9	¿PANTALLA?	Formateando el disco (puente FAT y despues Mac OS Plus)...
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	819	5	¿PANTALLA?	Verificando integridad de los archivos...
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	828	5	¿PANTALLA?	Instalando el bootloader de \(targetName)...
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	844	8	¿PANTALLA?	Firmware enviado. Esperando a que el iPod confirme y reinicie...
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	860	9	¿PANTALLA?	Arranque grabado. Esperando a que el iPod reaparezca como disco...
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	877	5	¿PANTALLA?	Actualizando el arranque de \(targetName)...
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	882	8	¿PANTALLA?	Arranque enviado. Esperando a que el iPod confirme y reinicie...
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	894	5	¿PANTALLA?	Quitando el bootloader de \(targetName)...
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	902	8	¿PANTALLA?	Firmware enviado. Esperando a que el iPod confirme y reinicie...
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	913	22	¿PANTALLA?	Bootloader eliminado. Esperando a que el iPod reaparezca como disco... Si no aparece solo, mantén SELECT + PLAY al encenderlo para entrar a modo disco.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	950	3	¿PANTALLA?	Formateando el disco...
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	960	10	¿PANTALLA?	Disco listo. Ahora hace falta grabar el arranque por DFU.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	964	4	¿PANTALLA?	Disco listo. Copiando archivos...
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	1031	5	¿PANTALLA?	Verificando integridad de los archivos...
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	1033	5	¿PANTALLA?	Copiando el firmware al iPod...
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	1059	7	¿PANTALLA?	Guardando \(detected.displayName) para poder volver a él...
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	1064	8	¿PANTALLA?	no se pudo verificar rockbox.ipod tras copiarlo
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	1067	18	¿PANTALLA?	Instalando \(targetName) en el iPod (tipografías, iconos, códecs)... Puede tardar varios minutos por USB -- no desconectes el iPod.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	1097	13	¿PANTALLA?	Actualizando \(targetName): \(delta.toExtract.count) archivo(s) por escribir, \(delta.toDelete.count) por quitar...
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	1104	7	¿PANTALLA?	La actualización selectiva no pudo; instalando completo...
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	1137	5	¿PANTALLA?	La copia se interrumpió -- reintentando...
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	1162	3	¿PANTALLA?	.rockbox/rockbox.ipod
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	1164	11	¿PANTALLA?	el árbol .rockbox no quedó completo tras extraerlo (falta \(sentinel.lastPathComponent))
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	1235	10	¿PANTALLA?	Archivos copiados. Ahora hace falta flashear el arranque por DFU.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	1263	4	¿PANTALLA?	aura-update-\(UUID().uuidString)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	1276	5	¿PANTALLA?	el zip no trae \(path)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/InstallerViewModel.swift	1414	2	¿PANTALLA?	copying file 
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	336	2	¿PANTALLA?	\(base) \(counter)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	336	3	¿PANTALLA?	\(base) \(counter).\(ext)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	377	3	¿PANTALLA?	\(id.uuidString).\(ext)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	452	9	¿PANTALLA?	No se pudo copiar \(fileName) a la biblioteca: \(error.localizedDescription)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	494	2	¿PANTALLA?	\(baseName).\(destinationExtension)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	511	4	¿PANTALLA?	\(imported.url.lastPathComponent): \(reason)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	519	9	¿PANTALLA?	No se pudo importar \(item.sourceURL.lastPathComponent): \(error.localizedDescription)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	550	8	¿PANTALLA?	No se pudo preparar \(item.sourceURL.lastPathComponent): \(failure)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	573	6	¿PANTALLA?	Convirtiendo en copias… \(completed) de \(total)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	881	3	¿PANTALLA?	Formato no soportado
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	898	2	¿PANTALLA?	Falta ffmpeg
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	1311	15	¿PANTALLA?	No se pudo mover 1 archivo a la Papelera; el elemento sí se quitó de la biblioteca.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	1312	16	¿PANTALLA?	No se pudieron mover \(failures) archivos a la Papelera; los elementos sí se quitaron de la biblioteca.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	1391	5	¿PANTALLA?	Migrando biblioteca… \(completed) de \(total)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	1480	4	¿PANTALLA?	\(item.sourceURL.lastPathComponent): \(failure)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	1697	27	¿PANTALLA?	Para buscar pósters hace falta una API key de TMDB (gratuita). Agrégala en Ajustes › Servicios; con fanart.tv configurado además se usará su póster curado cuando exista.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	1722	13	¿PANTALLA?	No se pudo guardar el póster de \(items[index].sourceURL.lastPathComponent): \(error.localizedDescription)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	1781	11	¿PANTALLA?	No se pudo guardar la foto de \(artist.name): \(error.localizedDescription)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	1790	7	¿PANTALLA?	Todos los artistas seleccionados ya tienen foto.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	1791	5	¿PANTALLA?	No hay artistas para buscar.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	1927	4	¿PANTALLA?	\(completed + 1) de \(targets.count)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	1942	3	¿PANTALLA?	Carátula aplicada a 1 canción.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	1943	4	¿PANTALLA?	Carátula aplicada a \(changed) canciones.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	1988	3	¿PANTALLA?	Buscando carátula recomendada…
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	1989	6	¿PANTALLA?	Buscando carátulas de \(requests.count) álbumes…
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2009	6	¿PANTALLA?	«\(request.albumTitle)» — \(completed + 1) de \(requests.count)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2080	4	¿PANTALLA?	\(completed + 1) de \(targets.count)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2155	4	¿PANTALLA?	\(completed + 1) de \(targets.count)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2221	4	¿PANTALLA?	Buscando información en línea…
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2239	4	¿PANTALLA?	\(completed + 1) de \(targets.count)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2262	14	¿PANTALLA?	No se pudo completar la busqueda para \(networkErrors.count) de \(attempted) cancion(es): \(networkErrors[0])
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2265	13	¿PANTALLA?	No se encontro informacion nueva para ninguna de las \(attempted) cancion(es) seleccionadas.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2266	10	¿PANTALLA?	Se encontro informacion nueva para \(found) de \(attempted) cancion(es).
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2326	16	¿PANTALLA?	No habia nada que actualizar en \(attempted) cancion(es): ya tenian lo que traen sus archivos.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2327	13	¿PANTALLA?	Se actualizaron \(updated) de \(attempted) cancion(es) con lo que traen sus archivos.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2452	7	¿PANTALLA?	No hay ningún elemento seleccionado para sincronizar.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2457	9	¿PANTALLA?	Los elementos seleccionados todavía no están listos para sincronizar.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2464	6	¿PANTALLA?	No hay nada listo para sincronizar.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2469	14	¿PANTALLA?	Hay otra operación en curso con el iPod -- espera a que termine antes de sincronizar.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2514	4	¿PANTALLA?	 \(result.playlistsWritten) playlist(s) actualizada(s).
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2516	12	¿PANTALLA?	Sincronización cancelada. Se copiaron \(result.filesCopied) archivo(s); \(result.filesRemaining) quedaron pendientes.\(playlistsNote)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2519	9	¿PANTALLA?	Ya estaba todo sincronizado, no habia nada nuevo.\(playlistsNote)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2520	23	¿PANTALLA?	Se copiaron \(result.filesCopied) de \(allReady.count) archivo(s). El indice de la biblioteca se va a reconstruir la proxima vez que arranque Aura.\(playlistsNote)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2532	2	¿PANTALLA?	• \($0.destinationRelativePath): \($0.message)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2533	6	¿PANTALLA?	\n… y \(result.failures.count - shown.count) más.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2534	18	¿PANTALLA?	\(result.failures.count) archivo(s) no se pudieron copiar (el resto de la biblioteca sí se sincronizó):\n\(list)\(more)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2549	9	¿PANTALLA?	No se pudo sincronizar en \(volumeRoot.path): \(error.localizedDescription)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2571	14	¿PANTALLA?	Hay otra operación en curso con el iPod -- espera a que termine antes de borrar.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2582	5	¿PANTALLA?	No había nada que borrar.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2583	20	¿PANTALLA?	Se eliminaron \(deleted) archivo(s) del iPod. El índice de la biblioteca se va a reconstruir la próxima vez que arranque Aura.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2585	9	¿PANTALLA?	No se pudo borrar en \(volumeRoot.path): \(error.localizedDescription)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2653	6	¿PANTALLA?	\(PersistedLibrary.coversDirName)/playlist-\(id.uuidString).jpg
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2661	11	¿PANTALLA?	No se pudo usar esa imagen para la playlist: \(error.localizedDescription)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2828	4	¿PANTALLA?	\(item.id.uuidString).jpg
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2906	6	¿PANTALLA?	Se normalizó 1 carátula: ahora es cuadrada.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2907	8	¿PANTALLA?	Se normalizaron \(result.normalized) carátulas: ahora son cuadradas.
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2969	2	¿PANTALLA?	\(PersistedLibrary.legacyOriginalsDirName)/
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2970	2	¿PANTALLA?	\(PersistedLibrary.legacyPreparedDirName)/
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2971	2	¿PANTALLA?	\(PersistedLibrary.legacyCoversDirName)/
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	2991	3	¿PANTALLA?	\(PersistedLibrary.preparedDirName)/\(suffix)
	studio/AuraStudio/Sources/AuraStudio/ViewModels/LibraryViewModel.swift	3000	3	¿PANTALLA?	\(PersistedLibrary.coversDirName)/\(suffix)
	studio/AuraStudio/Sources/AuraStudio/Views/AlbumCoverPickerView.swift	146	5	¿PANTALLA?	Se aplicará a 1 canción del álbum.
	studio/AuraStudio/Sources/AuraStudio/Views/AlbumCoverPickerView.swift	147	7	¿PANTALLA?	Se aplicará a \(request.trackCount) canciones del álbum.
	studio/AuraStudio/Sources/AuraStudio/Views/AlbumCoverPickerView.swift	151	3	¿PANTALLA?	Cancelar el resto
	studio/AuraStudio/Sources/AuraStudio/Views/AlbumsView.swift	69	2	¿PANTALLA?	aura.albumsSort
	studio/AuraStudio/Sources/AuraStudio/Views/AlbumsView.swift	79	2	¿PANTALLA?	Agregado recientemente
	studio/AuraStudio/Sources/AuraStudio/Views/AlbumsView.swift	100	2	¿PANTALLA?	Sin álbum
	studio/AuraStudio/Sources/AuraStudio/Views/AlbumsView.swift	365	7	¿PANTALLA?	Todavía no hay música en la biblioteca.
	studio/AuraStudio/Sources/AuraStudio/Views/AlbumsView.swift	366	9	¿PANTALLA?	"Suelta canciones en \""Canciones\"" y aquí aparecerán agrupadas por álbum."
	studio/AuraStudio/Sources/AuraStudio/Views/AlbumsView.swift	368	4	¿PANTALLA?	"Sin resultados para \""\(searchText)\""."
	studio/AuraStudio/Sources/AuraStudio/Views/AlbumsView.swift	519	2	¿PANTALLA?	Quitar favorito
	studio/AuraStudio/Sources/AuraStudio/Views/AlbumsView.swift	519	3	¿PANTALLA?	Marcar como favorito
	studio/AuraStudio/Sources/AuraStudio/Views/AlbumsView.swift	546	3	¿PANTALLA?	\(songs), \(minutes) min
	studio/AuraStudio/Sources/AuraStudio/Views/AlbumsView.swift	574	2	¿PANTALLA?	Quitar favorito
	studio/AuraStudio/Sources/AuraStudio/Views/AlbumsView.swift	574	3	¿PANTALLA?	Marcar como favorito
	studio/AuraStudio/Sources/AuraStudio/Views/AlbumsView.swift	602	2	¿PANTALLA?	Eliminar álbumes
	studio/AuraStudio/Sources/AuraStudio/Views/AlbumsView.swift	602	2	¿PANTALLA?	Eliminar álbum
	studio/AuraStudio/Sources/AuraStudio/Views/ArtistsView.swift	250	2	¿PANTALLA?	Quitar favorito
	studio/AuraStudio/Sources/AuraStudio/Views/ArtistsView.swift	250	3	¿PANTALLA?	Marcar como favorito
	studio/AuraStudio/Sources/AuraStudio/Views/ArtistsView.swift	330	4	¿PANTALLA?	Quitar favorito del álbum
	studio/AuraStudio/Sources/AuraStudio/Views/ArtistsView.swift	330	4	¿PANTALLA?	Marcar álbum como favorito
	studio/AuraStudio/Sources/AuraStudio/Views/ArtistsView.swift	387	3	¿PANTALLA?	Quitar de favoritos
	studio/AuraStudio/Sources/AuraStudio/Views/ArtistsView.swift	387	3	¿PANTALLA?	Marcar como favorito
	studio/AuraStudio/Sources/AuraStudio/Views/ArtistsView.swift	393	3	¿PANTALLA?	Quitar de favoritos
	studio/AuraStudio/Sources/AuraStudio/Views/ArtistsView.swift	393	3	¿PANTALLA?	Marcar como favorito
	studio/AuraStudio/Sources/AuraStudio/Views/ArtistsView.swift	413	2	¿PANTALLA?	Quitar favorito
	studio/AuraStudio/Sources/AuraStudio/Views/ArtistsView.swift	413	3	¿PANTALLA?	Marcar como favorito
	studio/AuraStudio/Sources/AuraStudio/Views/ArtistsView.swift	420	5	¿PANTALLA?	Buscar fotos de los artistas
	studio/AuraStudio/Sources/AuraStudio/Views/ArtistsView.swift	420	4	¿PANTALLA?	Buscar foto del artista
	studio/AuraStudio/Sources/AuraStudio/Views/ArtistsView.swift	427	5	¿PANTALLA?	Quitar fotos de los artistas
	studio/AuraStudio/Sources/AuraStudio/Views/ArtistsView.swift	427	4	¿PANTALLA?	Quitar foto del artista
	studio/AuraStudio/Sources/AuraStudio/Views/ArtistsView.swift	436	2	¿PANTALLA?	Eliminar artistas
	studio/AuraStudio/Sources/AuraStudio/Views/ArtistsView.swift	436	2	¿PANTALLA?	Eliminar artista
	studio/AuraStudio/Sources/AuraStudio/Views/AutomaticUpdateView.swift	51	3	¿PANTALLA?	Actualizando \(viewModel.targetName)
	studio/AuraStudio/Sources/AuraStudio/Views/AwaitBootloaderUSBView.swift	26	24	¿PANTALLA?	"Deja el cable USB conectado. El iPod se reinicia solo y, como todavía no tiene Aura, su pantalla dice \""Bootloader USB mode\"" y aparece como disco."
	studio/AuraStudio/Sources/AuraStudio/Views/AwaitBootloaderUSBView.swift	27	25	¿PANTALLA?	Si en unos 30 segundos la pantalla del iPod sigue negra o no aparece como disco, mantén SELECT + MENU unos 5 segundos para reiniciarlo, sin desconectar el cable.
	studio/AuraStudio/Sources/AuraStudio/Views/AwaitBootloaderUSBView.swift	28	14	¿PANTALLA?	Aura Studio detecta el disco y copia Aura automáticamente -- no hay que tocar nada más.
	studio/AuraStudio/Sources/AuraStudio/Views/BatchMediaInfoView.swift	219	2	¿PANTALLA?	N.º de pista
	studio/AuraStudio/Sources/AuraStudio/Views/BatchMediaInfoView.swift	219	3	¿PANTALLA?	Distinto por canción
	studio/AuraStudio/Sources/AuraStudio/Views/BatchMediaInfoView.swift	235	3	¿PANTALLA?	Artista del álbum
	studio/AuraStudio/Sources/AuraStudio/Views/ContentView.swift	289	16	¿PANTALLA?	El nombre de este iPod se puso desde otra Mac; solo desde ahí se puede cambiar.
	studio/AuraStudio/Sources/AuraStudio/Views/ContentView.swift	299	9	¿PANTALLA?	No se pudo guardar el nombre en el iPod.
	studio/AuraStudio/Sources/AuraStudio/Views/ContentView.swift	429	3	¿PANTALLA?	Usar esta carpeta
	studio/AuraStudio/Sources/AuraStudio/Views/ContentView.swift	430	9	¿PANTALLA?	Elige (o crea) la carpeta donde vivira tu biblioteca Aura.
	studio/AuraStudio/Sources/AuraStudio/Views/ContentView.swift	456	10	¿PANTALLA?	Elige archivos o carpetas para agregar a la biblioteca de Aura Studio.
	studio/AuraStudio/Sources/AuraStudio/Views/ContentView.swift	512	11	¿PANTALLA?	No hay un iPod con firmware de la familia Aura conectado.
	studio/AuraStudio/Sources/AuraStudio/Views/ContentView.swift	515	8	¿PANTALLA?	Hay una instalación en curso; espera a que termine.
	studio/AuraStudio/Sources/AuraStudio/Views/ContentView.swift	523	11	¿PANTALLA?	\(f.displayName) no está instalado en el iPod; instálalo desde el Instalador.
	studio/AuraStudio/Sources/AuraStudio/Views/ContentView.swift	525	8	¿PANTALLA?	No se pudo cambiar de firmware: \(error.localizedDescription)
	studio/AuraStudio/Sources/AuraStudio/Views/ContentView.swift	948	2	¿PANTALLA?	franja.migrarBiblioteca
	studio/AuraStudio/Sources/AuraStudio/Views/ContentView.swift	975	2	¿PANTALLA?	Ver similares
	studio/AuraStudio/Sources/AuraStudio/Views/CoverContaminationSheet.swift	45	3	¿PANTALLA?	Junto a música o video
	studio/AuraStudio/Sources/AuraStudio/Views/CoverContaminationSheet.swift	45	4	¿PANTALLA?	Solo por el nombre
	studio/AuraStudio/Sources/AuraStudio/Views/DeviceActivityBar.swift	88	4	¿PANTALLA?	Solo la selección (\(selectionCount))
